Peak Energy Use (HVAC) [kWh],Peak Energy Use (HVAC and Personal Equipment) [kWh],Daily Energy Use (HVAC) [kWh],Daily Energy Use (HVAC and Personal Equipment) [kWh],Daily FF (HVAC),Daily FF (HVAC and Personal Equipment),Daily Cost (HVAC) [$],Daily Cost (HVAC and Personal Equipment) [$],Peak Occ#1 Cool Duration [mins],Peak Occ#1 Warm Duration [mins],Peak Occ#2 Cool Duration [mins],Peak Occ#2 Warm Duration [mins],Peak Occ#3 Cool Duration [mins],Peak Occ#3 Warm Duration [mins],Peak Occ#4 Cool Duration [mins],Peak Occ#4 Warm Duration [mins],Peak Occ#5 Cool Duration [mins],Peak Occ#5 Warm Duration [mins],Peak Occ#6 Cool Duration [mins],Peak Occ#6 Warm Duration [mins],Peak Occ#7 Cool Duration [mins],Peak Occ#7 Warm Duration [mins],Peak Occ#8 Cool Duration [mins],Peak Occ#8 Warm Duration [mins],Peak Occ#9 Cool Duration [mins],Peak Occ#9 Warm Duration [mins],Peak Occ#10 Cool Duration [mins],Peak Occ#10 Warm Duration [mins],Peak Occ#11 Cool Duration [mins],Peak Occ#11 Warm Duration [mins],Peak Average Cool Duratin [mins],Peak Average Cool Duration [mins],Daily Occ#1 Cool Duration [mins],Daily Occ#1 Warm Duration [mins],Daily Occ#2 Cool Duration [mins],Daily Occ#2 Warm Duration [mins],Daily Occ#3 Cool Duration [mins],Daily Occ#3 Warm Duration [mins],Daily Occ#4 Cool Duration [mins],Daily Occ#4 Warm Duration [mins],Daily Occ#5 Cool Duration [mins],Daily Occ#5 Warm Duration [mins],Daily Occ#6 Cool Duration [mins],Daily Occ#6 Warm Duration [mins],Daily Occ#7 Cool Duration [mins],Daily Occ#7 Warm Duration [mins],Daily Occ#8 Cool Duration [mins],Daily Occ#8 Warm Duration [mins],Daily Occ#9 Cool Duration [mins],Daily Occ#9 Warm Duration [mins],Daily Occ#10 Cool Duration [mins],Daily Occ#10 Warm Duration [mins],Daily Occ#11 Cool Duration [mins],Daily Occ#11 Warm Duration [mins],Daily Average Cool Duration [mins],Daily Average Warm Duration [mins]
6.362463333,6.362463333,13.86702833,13.86702833,0.082360953,0.082360953,1.636905429,1.636905429,0,92,1,34,0,5,5,34,5,5,0,0,25,0,0,49,5,12,0,0,25,0,6,21,0,252,3,83,0,11,19,98,16,14,0,0,75,0,0,104,14,19,0,0,69,0,17.81818182,52.81818182
5.985093333,5.985093333,14.02285,14.02285,0.146379897,0.146379897,1.612843729,1.612843729,0,117,0,36,0,4,2,37,3,5,0,0,17,0,0,20,1,5,0,0,21,0,4,20.36363636,0,312,1,79,0,12,14,100,13,16,1,0,59,0,0,71,13,19,2,0,74,0,16.09090909,55.36363636
6.165345,6.165345,14.06043833,14.06043833,0.123022362,0.123022362,1.632698471,1.632698471,0,79,2,42,0,4,8,52,7,7,1,0,12,0,0,34,4,8,0,0,14,0,4.363636364,20.54545455,0,221,6,97,0,8,24,113,13,13,1,0,35,0,0,76,15,21,3,0,59,0,14.18181818,49.90909091
6.546788333,6.546788333,14.14042333,14.14042333,0.074032201,0.074032201,1.674747468,1.674747468,0,98,1,43,0,3,8,43,8,9,0,0,17,0,0,23,4,5,0,0,23,0,5.545454545,20.36363636,0,284,1,106,0,10,27,104,14,18,0,0,50,0,0,82,10,14,2,0,60,0,14.90909091,56.18181818
6.133036667,6.133036667,14.00924,14.00924,0.124429781,0.124429781,1.625820869,1.625820869,0,75,0,33,0,1,12,47,6,7,0,0,34,0,0,28,3,9,0,0,21,0,6.909090909,18.18181818,0,226,2,110,0,10,20,101,13,19,0,0,76,0,0,77,16,26,1,0,53,0,16.45454545,51.72727273
6.163403333,6.163403333,14.35015333,14.35015333,0.140998261,0.140998261,1.654140887,1.654140887,0,96,0,38,0,5,5,32,6,7,0,0,12,0,0,25,8,12,0,0,11,0,3.818181818,19.54545455,0,223,1,81,0,15,17,92,14,16,1,0,43,0,0,81,16,24,1,0,42,0,12.27272727,48.36363636
5.995911667,5.995911667,13.98938667,13.98938667,0.142791345,0.142791345,1.611369066,1.611369066,0,74,0,31,0,3,4,28,2,7,0,0,18,0,0,25,3,9,1,0,25,0,4.818181818,16.09090909,0,209,2,94,0,13,19,81,13,18,2,0,51,0,0,73,13,21,3,0,77,0,16.36363636,46.27272727
5.980196667,5.980196667,13.99916833,13.99916833,0.145635437,0.145635437,1.610612841,1.610612841,0,73,1,29,0,4,9,40,4,4,0,0,14,0,0,28,7,12,0,0,30,0,5.909090909,17.27272727,0,218,2,78,0,7,23,91,15,12,1,0,37,0,0,87,11,18,2,0,91,0,16.54545455,46.45454545
6.066673333,6.066673333,14.29197333,14.29197333,0.151037692,0.151037692,1.640648872,1.640648872,0,85,1,47,0,6,7,40,8,7,0,0,17,0,0,35,3,8,0,0,13,0,4.454545455,20.72727273,0,207,2,111,0,20,20,91,17,20,0,0,56,0,0,86,9,19,0,0,36,0,12.72727273,50.36363636
6.170163333,6.170163333,13.86427833,13.86427833,0.109919293,0.109919293,1.618511649,1.618511649,0,101,1,29,0,6,7,47,6,11,0,0,23,0,0,28,4,4,0,0,20,0,5.545454545,20.54545455,0,285,4,84,0,15,25,112,17,20,1,0,54,0,0,77,10,18,0,0,77,0,17.09090909,55.54545455
6.362463333,6.362463333,13.86702833,13.86702833,0.082360953,0.082360953,1.636905429,1.636905429,0,92,1,34,0,5,5,34,5,5,0,0,25,0,0,49,5,12,0,0,25,0,6,21,0,252,3,83,0,11,19,98,16,14,0,0,75,0,0,104,14,19,0,0,69,0,17.81818182,52.81818182
5.985093333,5.985093333,14.02285,14.02285,0.146379897,0.146379897,1.612843729,1.612843729,0,117,0,36,0,4,2,37,3,5,0,0,17,0,0,20,1,5,0,0,21,0,4,20.36363636,0,312,1,79,0,12,14,100,13,16,1,0,59,0,0,71,13,19,2,0,74,0,16.09090909,55.36363636
6.165345,6.165345,14.06043833,14.06043833,0.123022362,0.123022362,1.632698471,1.632698471,0,79,2,42,0,4,8,52,7,7,1,0,12,0,0,34,4,8,0,0,14,0,4.363636364,20.54545455,0,221,6,97,0,8,24,113,13,13,1,0,35,0,0,76,15,21,3,0,59,0,14.18181818,49.90909091
6.546788333,6.546788333,14.14042333,14.14042333,0.074032201,0.074032201,1.674747468,1.674747468,0,98,1,43,0,3,8,43,8,9,0,0,17,0,0,23,4,5,0,0,23,0,5.545454545,20.36363636,0,284,1,106,0,10,27,104,14,18,0,0,50,0,0,82,10,14,2,0,60,0,14.90909091,56.18181818
6.133036667,6.133036667,14.00924,14.00924,0.124429781,0.124429781,1.625820869,1.625820869,0,75,0,33,0,1,12,47,6,7,0,0,34,0,0,28,3,9,0,0,21,0,6.909090909,18.18181818,0,226,2,110,0,10,20,101,13,19,0,0,76,0,0,77,16,26,1,0,53,0,16.45454545,51.72727273
6.163403333,6.163403333,14.35015333,14.35015333,0.140998261,0.140998261,1.654140887,1.654140887,0,96,0,38,0,5,5,32,6,7,0,0,12,0,0,25,8,12,0,0,11,0,3.818181818,19.54545455,0,223,1,81,0,15,17,92,14,16,1,0,43,0,0,81,16,24,1,0,42,0,12.27272727,48.36363636
