Peak Energy Use (HVAC) [kWh],Peak Energy Use (HVAC and Personal Equipment) [kWh],Daily Energy Use (HVAC) [kWh],Daily Energy Use (HVAC and Personal Equipment) [kWh],Daily FF (HVAC),Daily FF (HVAC and Personal Equipment),Daily Cost (HVAC) [$],Daily Cost (HVAC and Personal Equipment) [$],Peak Occ#1 Cool Duration [mins],Peak Occ#1 Warm Duration [mins],Peak Occ#2 Cool Duration [mins],Peak Occ#2 Warm Duration [mins],Peak Occ#3 Cool Duration [mins],Peak Occ#3 Warm Duration [mins],Peak Occ#4 Cool Duration [mins],Peak Occ#4 Warm Duration [mins],Peak Occ#5 Cool Duration [mins],Peak Occ#5 Warm Duration [mins],Peak Occ#6 Cool Duration [mins],Peak Occ#6 Warm Duration [mins],Peak Occ#7 Cool Duration [mins],Peak Occ#7 Warm Duration [mins],Peak Occ#8 Cool Duration [mins],Peak Occ#8 Warm Duration [mins],Peak Occ#9 Cool Duration [mins],Peak Occ#9 Warm Duration [mins],Peak Occ#10 Cool Duration [mins],Peak Occ#10 Warm Duration [mins],Peak Occ#11 Cool Duration [mins],Peak Occ#11 Warm Duration [mins],Peak Average Cool Duratin [mins],Peak Average Cool Duration [mins],Daily Occ#1 Cool Duration [mins],Daily Occ#1 Warm Duration [mins],Daily Occ#2 Cool Duration [mins],Daily Occ#2 Warm Duration [mins],Daily Occ#3 Cool Duration [mins],Daily Occ#3 Warm Duration [mins],Daily Occ#4 Cool Duration [mins],Daily Occ#4 Warm Duration [mins],Daily Occ#5 Cool Duration [mins],Daily Occ#5 Warm Duration [mins],Daily Occ#6 Cool Duration [mins],Daily Occ#6 Warm Duration [mins],Daily Occ#7 Cool Duration [mins],Daily Occ#7 Warm Duration [mins],Daily Occ#8 Cool Duration [mins],Daily Occ#8 Warm Duration [mins],Daily Occ#9 Cool Duration [mins],Daily Occ#9 Warm Duration [mins],Daily Occ#10 Cool Duration [mins],Daily Occ#10 Warm Duration [mins],Daily Occ#11 Cool Duration [mins],Daily Occ#11 Warm Duration [mins],Daily Average Cool Duration [mins],Daily Average Warm Duration [mins]
4.45625,4.684,12.62986,13.19886,0.294331054,0.290241733,1.36425848,1.42827356,0,53,1,21,0,3,3,46,4,9,0,0,8,0,0,16,10,8,0,0,13,0,3.545454545,14.18181818,0,118,5,58,0,6,24,103,12,22,1,0,39,0,0,40,23,21,1,0,66,0,15.54545455,33.45454545
4.45625,4.671,12.62986,13.16761,0.294331054,0.290531843,1.36425848,1.42471128,0,60,1,26,0,4,3,53,5,7,0,0,6,0,0,20,3,9,0,0,16,0,3.090909091,16.27272727,0,157,8,72,0,9,36,138,13,12,3,0,49,0,0,38,12,18,2,0,37,0,14.54545455,40.36363636
4.45625,4.7005,12.62986,13.21361,0.294331054,0.288536592,1.36425848,1.430935224,0,78,1,33,0,0,10,32,1,14,0,0,13,0,0,13,5,4,0,0,10,0,3.636363636,15.81818182,0,194,5,94,0,4,31,97,8,29,2,0,57,0,0,30,15,14,2,0,46,0,15.09090909,42
4.45625,4.65,12.62986,13.08186,0.294331054,0.289091918,1.36425848,1.416324122,0,51,1,31,0,4,7,33,2,8,0,0,11,0,0,21,2,6,0,0,16,0,3.545454545,14,0,119,8,72,0,7,21,84,17,19,1,0,45,0,0,39,14,14,2,0,62,0,15.45454545,32.18181818
4.45625,4.6745,12.62986,13.09886,0.294331054,0.286273767,1.36425848,1.419910412,0,45,2,19,0,4,7,32,8,11,0,0,13,0,0,19,3,5,0,0,22,0,5,12.27272727,0,106,5,46,0,7,28,88,14,21,1,0,46,0,0,41,12,14,2,0,270,0,34.36363636,29.36363636
4.45625,4.69975,12.62986,13.13561,0.294331054,0.284426075,1.36425848,1.425041898,0,51,2,42,0,4,7,28,4,9,1,0,15,0,0,12,4,5,0,0,14,0,4.272727273,13.72727273,0,118,4,97,0,6,24,91,12,17,1,0,43,0,0,31,12,14,2,0,51,0,13.54545455,34
4.45625,4.70475,12.62986,13.22511,0.294331054,0.288512534,1.36425848,1.432195635,0,45,0,21,0,1,8,47,3,7,0,0,12,0,0,21,6,6,0,0,12,0,3.727272727,13.45454545,0,103,4,60,0,9,24,100,14,20,1,0,62,0,0,45,19,18,0,0,48,0,15.63636364,32.27272727
4.45625,4.64975,12.62986,13.13686,0.294331054,0.292106333,1.36425848,1.420406006,0,84,2,30,0,2,5,46,3,5,0,0,6,0,0,18,7,10,0,0,14,0,3.363636364,17.72727273,0,159,7,65,0,4,19,97,11,13,1,0,41,0,0,36,12,17,2,0,48,0,12.81818182,35.54545455
4.45625,4.686,12.62986,13.15161,0.294331054,0.287387628,1.36425848,1.424935704,0,68,3,43,0,1,11,41,5,15,0,0,16,0,0,13,7,5,0,0,14,0,5.090909091,16.90909091,0,136,10,88,0,5,24,86,16,23,2,0,57,0,0,30,21,12,0,0,55,0,16.81818182,34.54545455
4.45625,4.69675,12.62986,13.14311,0.294331054,0.285290924,1.36425848,1.425317991,0,70,3,23,0,3,7,37,10,9,1,0,15,0,0,14,5,9,0,0,19,0,5.454545455,15,0,132,6,66,0,7,18,82,19,18,4,0,42,0,0,33,16,20,1,0,78,0,16.72727273,32.54545455
