Peak Energy Use (HVAC) [kWh],Peak Energy Use (HVAC and Personal Equipment) [kWh],Daily Energy Use (HVAC) [kWh],Daily Energy Use (HVAC and Personal Equipment) [kWh],Daily FF (HVAC),Daily FF (HVAC and Personal Equipment),Daily Cost (HVAC) [$],Daily Cost (HVAC and Personal Equipment) [$],Peak Occ#1 Cool Duration [mins],Peak Occ#1 Warm Duration [mins],Peak Occ#2 Cool Duration [mins],Peak Occ#2 Warm Duration [mins],Peak Occ#3 Cool Duration [mins],Peak Occ#3 Warm Duration [mins],Peak Occ#4 Cool Duration [mins],Peak Occ#4 Warm Duration [mins],Peak Occ#5 Cool Duration [mins],Peak Occ#5 Warm Duration [mins],Peak Occ#6 Cool Duration [mins],Peak Occ#6 Warm Duration [mins],Peak Occ#7 Cool Duration [mins],Peak Occ#7 Warm Duration [mins],Peak Occ#8 Cool Duration [mins],Peak Occ#8 Warm Duration [mins],Peak Occ#9 Cool Duration [mins],Peak Occ#9 Warm Duration [mins],Peak Occ#10 Cool Duration [mins],Peak Occ#10 Warm Duration [mins],Peak Occ#11 Cool Duration [mins],Peak Occ#11 Warm Duration [mins],Peak Average Cool Duratin [mins],Peak Average Cool Duration [mins],Daily Occ#1 Cool Duration [mins],Daily Occ#1 Warm Duration [mins],Daily Occ#2 Cool Duration [mins],Daily Occ#2 Warm Duration [mins],Daily Occ#3 Cool Duration [mins],Daily Occ#3 Warm Duration [mins],Daily Occ#4 Cool Duration [mins],Daily Occ#4 Warm Duration [mins],Daily Occ#5 Cool Duration [mins],Daily Occ#5 Warm Duration [mins],Daily Occ#6 Cool Duration [mins],Daily Occ#6 Warm Duration [mins],Daily Occ#7 Cool Duration [mins],Daily Occ#7 Warm Duration [mins],Daily Occ#8 Cool Duration [mins],Daily Occ#8 Warm Duration [mins],Daily Occ#9 Cool Duration [mins],Daily Occ#9 Warm Duration [mins],Daily Occ#10 Cool Duration [mins],Daily Occ#10 Warm Duration [mins],Daily Occ#11 Cool Duration [mins],Daily Occ#11 Warm Duration [mins],Daily Average Cool Duration [mins],Daily Average Warm Duration [mins]
6.097546667,6.097546667,13.94835167,13.94835167,0.125696453,0.125696453,1.617919012,1.617919012,0,120,2,38,0,10,6,40,6,9,0,0,13,0,0,42,4,6,0,0,18,0,4.454545455,24.09090909,0,267,3,89,0,17,20,94,12,18,2,0,37,0,0,100,18,16,0,0,77,0,15.36363636,54.63636364
6.206398333,6.206398333,14.32502,14.32502,0.133488353,0.133488353,1.656331423,1.656331423,0,118,0,33,0,7,6,44,3,6,1,0,12,0,0,51,6,5,0,0,15,0,3.909090909,24,0,263,1,92,0,12,18,99,13,17,1,0,30,0,0,328,19,15,0,0,63,0,13.18181818,75.09090909
6.261613333,6.261613333,13.87792167,13.87792167,0.097615121,0.097615121,1.628179776,1.628179776,0,71,0,42,0,7,8,28,3,8,0,0,14,0,0,37,6,4,0,0,14,0,4.090909091,17.90909091,0,223,1,96,0,14,17,66,17,26,0,0,37,0,0,93,16,15,0,0,58,0,13.27272727,48.45454545
6.397143333,6.397143333,14.23844333,14.23844333,0.101426584,0.101426584,1.667910246,1.667910246,0,116,0,31,0,8,11,46,3,8,0,0,8,0,0,52,3,4,1,0,10,0,3.272727273,24.09090909,0,290,1,85,0,15,26,100,15,29,1,0,40,0,0,108,17,15,2,0,38,0,12.72727273,58.36363636
6.10053,6.10053,14.004335,14.004335,0.128765486,0.128765486,1.62238012,1.62238012,0,92,1,43,0,8,8,40,2,8,1,0,15,0,0,30,6,7,1,0,7,0,3.727272727,20.72727273,0,230,5,110,0,19,20,86,14,18,1,0,45,0,0,89,24,25,2,0,39,0,13.63636364,52.45454545
6.206661667,6.206661667,13.9906,13.9906,0.112738315,0.112738315,1.631393215,1.631393215,0,95,0,60,0,7,11,33,3,10,0,0,15,0,0,36,3,4,0,0,16,0,4.363636364,22.27272727,0,248,0,112,0,15,31,108,9,19,1,0,45,0,0,99,10,15,1,0,68,0,15,56
6.599671667,6.599671667,14.28427667,14.28427667,0.075952977,0.075952977,1.690487461,1.690487461,0,97,0,43,0,6,7,50,7,9,0,0,13,0,0,45,7,8,2,0,9,0,4.090909091,23.45454545,0,252,3,119,0,10,22,111,16,15,2,0,38,0,0,118,13,17,3,0,47,0,13.09090909,58.36363636
6.07868,6.07868,14.176225,14.176225,0.142412031,0.142412031,1.63314436,1.63314436,0,116,1,29,0,9,9,33,5,7,1,0,7,0,0,34,10,12,1,0,22,0,5.090909091,21.81818182,0,280,2,85,0,21,22,96,19,30,1,0,32,0,0,84,23,17,1,0,75,0,15.90909091,55.72727273
6.04045,6.04045,14.31090167,14.31090167,0.155825378,0.155825378,1.639581489,1.639581489,0,94,1,30,0,7,8,46,5,7,0,0,19,0,0,32,3,6,1,0,12,0,4.454545455,20.18181818,0,230,1,90,0,13,24,97,15,21,0,0,66,0,0,102,23,16,1,0,41,0,15.54545455,51.72727273
6.441375,6.441375,14.03802833,14.03802833,0.082296339,0.082296339,1.657133676,1.657133676,0,112,2,39,0,7,7,22,5,7,0,0,13,0,0,31,5,4,1,0,16,0,4.454545455,20.18181818,0,259,5,295,0,14,24,101,13,26,1,0,46,0,0,80,15,13,2,0,56,0,14.72727273,71.63636364
