Peak Energy Use (HVAC) [kWh],Peak Energy Use (HVAC and Personal Equipment) [kWh],Daily Energy Use (HVAC) [kWh],Daily Energy Use (HVAC and Personal Equipment) [kWh],Daily FF (HVAC),Daily FF (HVAC and Personal Equipment),Daily Cost (HVAC) [$],Daily Cost (HVAC and Personal Equipment) [$],Peak Occ#1 Cool Duration [mins],Peak Occ#1 Warm Duration [mins],Peak Occ#2 Cool Duration [mins],Peak Occ#2 Warm Duration [mins],Peak Occ#3 Cool Duration [mins],Peak Occ#3 Warm Duration [mins],Peak Occ#4 Cool Duration [mins],Peak Occ#4 Warm Duration [mins],Peak Occ#5 Cool Duration [mins],Peak Occ#5 Warm Duration [mins],Peak Occ#6 Cool Duration [mins],Peak Occ#6 Warm Duration [mins],Peak Occ#7 Cool Duration [mins],Peak Occ#7 Warm Duration [mins],Peak Occ#8 Cool Duration [mins],Peak Occ#8 Warm Duration [mins],Peak Occ#9 Cool Duration [mins],Peak Occ#9 Warm Duration [mins],Peak Occ#10 Cool Duration [mins],Peak Occ#10 Warm Duration [mins],Peak Occ#11 Cool Duration [mins],Peak Occ#11 Warm Duration [mins],Peak Average Cool Duratin [mins],Peak Average Cool Duration [mins],Daily Occ#1 Cool Duration [mins],Daily Occ#1 Warm Duration [mins],Daily Occ#2 Cool Duration [mins],Daily Occ#2 Warm Duration [mins],Daily Occ#3 Cool Duration [mins],Daily Occ#3 Warm Duration [mins],Daily Occ#4 Cool Duration [mins],Daily Occ#4 Warm Duration [mins],Daily Occ#5 Cool Duration [mins],Daily Occ#5 Warm Duration [mins],Daily Occ#6 Cool Duration [mins],Daily Occ#6 Warm Duration [mins],Daily Occ#7 Cool Duration [mins],Daily Occ#7 Warm Duration [mins],Daily Occ#8 Cool Duration [mins],Daily Occ#8 Warm Duration [mins],Daily Occ#9 Cool Duration [mins],Daily Occ#9 Warm Duration [mins],Daily Occ#10 Cool Duration [mins],Daily Occ#10 Warm Duration [mins],Daily Occ#11 Cool Duration [mins],Daily Occ#11 Warm Duration [mins],Daily Average Cool Duration [mins],Daily Average Warm Duration [mins]
7.78826,15.28101,17.41178667,36.39953667,0.105403696,0.160373378,2.036365011,4.162418864,0,61,3,14,0,3,13,46,1,7,0,0,7,0,0,19,4,2,1,0,9,0,3.454545455,13.81818182,0,150,7,53,0,6,32,90,17,25,1,0,33,0,0,43,16,12,2,0,30,0,12.54545455,34.45454545
8.070425,15.949925,17.855675,40.540175,0.096038094,0.213129938,2.096187794,4.534769609,0,50,3,19,0,1,13,29,6,5,1,0,15,0,0,12,8,7,1,0,5,0,4.727272727,11.18181818,0,124,9,69,0,5,25,82,19,15,1,0,44,0,0,44,27,27,1,0,28,0,14,33.27272727
7.988236667,17.59148667,16.55852167,33.83127167,0.035150984,-0.039954208,1.991586785,4.18924228,0,42,1,46,0,3,10,37,4,6,0,0,19,0,0,12,5,4,0,0,19,0,5.272727273,13.63636364,0,112,8,74,0,7,42,98,10,19,1,0,49,0,0,35,13,14,2,0,74,0,18.09090909,32.63636364
8.072683333,16.15618333,16.74266333,32.03966333,0.035675129,-0.008511429,2.013319528,3.919749154,0,42,2,29,0,0,5,54,9,8,0,0,11,0,0,14,8,5,2,0,13,0,4.545454545,13.81818182,0,114,5,90,0,3,21,103,20,16,2,0,37,0,0,43,15,14,3,0,48,0,13.72727273,34.81818182
8.099128333,16.73537833,18.04729333,41.34479333,0.102455068,0.190448084,2.113206212,4.669122467,0,59,1,26,0,2,9,21,3,3,0,0,9,0,0,10,13,6,0,0,18,0,4.818181818,11.54545455,0,148,2,80,0,7,29,76,19,21,1,0,33,0,0,32,21,13,0,0,57,0,14.72727273,34.27272727
8.073568333,17.73381833,18.24962333,43.85287333,0.115207127,0.191212936,2.125891771,4.950777056,0,51,2,22,0,2,11,43,6,5,0,0,23,0,0,10,6,7,1,0,12,0,5.545454545,12.72727273,0,121,4,61,0,6,31,91,16,13,0,0,62,0,0,35,23,23,1,0,35,0,15.63636364,31.81818182
8.510105,18.733105,18.44153333,44.42378333,0.077071863,0.156618208,2.181506469,5.087909734,0,71,2,26,0,2,7,28,6,9,0,0,16,0,0,9,4,5,1,0,13,0,4.454545455,13.63636364,0,145,8,257,0,5,41,83,17,26,1,0,41,0,0,33,12,15,2,0,39,0,14.63636364,51.27272727
7.957941667,15.43419167,17.86303,40.73078,0.109004277,0.242136209,2.086097692,4.500217388,0,50,2,30,0,5,7,24,4,8,1,0,14,0,0,14,4,7,0,0,10,0,3.818181818,12.54545455,0,112,7,70,0,8,23,71,12,16,1,0,42,0,0,34,20,20,1,0,47,0,13.90909091,30.09090909
7.510921667,13.18667167,16.96431667,36.33306667,0.114503482,0.274122838,1.976731397,3.959366247,0,46,3,23,0,1,6,25,5,8,0,0,18,0,0,13,4,3,0,0,18,0,4.909090909,10.81818182,0,111,6,68,0,4,27,81,18,28,1,0,41,0,0,30,10,11,0,0,53,0,14.18181818,30.27272727
9.325333333,22.83483333,18.63076667,45.97176667,-0.001068126,0.006571425,2.272739537,5.591418371,0,58,1,20,0,3,8,32,5,5,0,0,14,0,0,13,7,5,0,0,9,0,4,12.36363636,0,160,3,45,0,7,19,72,18,18,0,0,38,0,0,33,23,17,3,0,35,0,12.63636364,32
7.802326667,14.89607667,17.64922667,38.58622667,0.115844925,0.227907056,2.055419439,4.289237991,0,47,4,24,0,1,12,30,5,5,0,0,15,0,0,8,6,4,1,0,7,0,4.545454545,10.81818182,0,121,9,67,0,10,27,87,13,11,1,0,40,0,0,32,22,19,2,0,33,0,13.36363636,31.54545455
