Peak Energy Use (HVAC) [kWh],Peak Energy Use (HVAC and Personal Equipment) [kWh],Daily Energy Use (HVAC) [kWh],Daily Energy Use (HVAC and Personal Equipment) [kWh],Daily FF (HVAC),Daily FF (HVAC and Personal Equipment),Daily Cost (HVAC) [$],Daily Cost (HVAC and Personal Equipment) [$],Peak Occ#1 Cool Duration [mins],Peak Occ#1 Warm Duration [mins],Peak Occ#2 Cool Duration [mins],Peak Occ#2 Warm Duration [mins],Peak Occ#3 Cool Duration [mins],Peak Occ#3 Warm Duration [mins],Peak Occ#4 Cool Duration [mins],Peak Occ#4 Warm Duration [mins],Peak Occ#5 Cool Duration [mins],Peak Occ#5 Warm Duration [mins],Peak Occ#6 Cool Duration [mins],Peak Occ#6 Warm Duration [mins],Peak Occ#7 Cool Duration [mins],Peak Occ#7 Warm Duration [mins],Peak Occ#8 Cool Duration [mins],Peak Occ#8 Warm Duration [mins],Peak Occ#9 Cool Duration [mins],Peak Occ#9 Warm Duration [mins],Peak Occ#10 Cool Duration [mins],Peak Occ#10 Warm Duration [mins],Peak Occ#11 Cool Duration [mins],Peak Occ#11 Warm Duration [mins],Peak Average Cool Duratin [mins],Peak Average Cool Duration [mins],Daily Occ#1 Cool Duration [mins],Daily Occ#1 Warm Duration [mins],Daily Occ#2 Cool Duration [mins],Daily Occ#2 Warm Duration [mins],Daily Occ#3 Cool Duration [mins],Daily Occ#3 Warm Duration [mins],Daily Occ#4 Cool Duration [mins],Daily Occ#4 Warm Duration [mins],Daily Occ#5 Cool Duration [mins],Daily Occ#5 Warm Duration [mins],Daily Occ#6 Cool Duration [mins],Daily Occ#6 Warm Duration [mins],Daily Occ#7 Cool Duration [mins],Daily Occ#7 Warm Duration [mins],Daily Occ#8 Cool Duration [mins],Daily Occ#8 Warm Duration [mins],Daily Occ#9 Cool Duration [mins],Daily Occ#9 Warm Duration [mins],Daily Occ#10 Cool Duration [mins],Daily Occ#10 Warm Duration [mins],Daily Occ#11 Cool Duration [mins],Daily Occ#11 Warm Duration [mins],Daily Average Cool Duration [mins],Daily Average Warm Duration [mins]
4.314138333,4.314138333,12.62293167,12.62293167,0.316460162,0.316460162,1.350299817,1.350299817,0,118,0,39,0,4,6,39,5,10,1,0,18,0,0,39,1,8,0,0,22,0,4.818181818,23.36363636,0,236,2,101,0,13,16,101,9,21,1,0,54,0,0,97,13,21,0,0,61,0,14.18181818,53.63636364
4.723045,4.723045,12.323915,12.323915,0.233515486,0.233515486,1.366655447,1.366655447,0,98,0,31,0,8,6,48,3,6,0,0,12,0,0,46,4,12,1,0,14,0,3.636363636,22.63636364,0,270,3,95,0,16,15,115,13,21,1,0,59,0,0,114,16,27,1,0,50,0,14.36363636,59.81818182
4.213256667,4.213256667,12.681335,12.681335,0.335518435,0.335518435,1.345117601,1.345117601,0,84,0,43,0,3,5,50,7,11,0,0,8,0,0,38,4,12,1,0,14,0,3.545454545,21.90909091,0,238,2,91,0,8,21,109,20,27,1,0,34,0,0,82,12,23,1,0,61,0,13.81818182,52.54545455
4.84276,4.84276,12.758505,12.758505,0.240857765,0.240857765,1.410418976,1.410418976,0,118,1,52,0,8,3,47,4,5,0,0,10,0,0,45,3,8,0,0,17,0,3.454545455,25.72727273,0,519,3,89,0,17,20,108,15,21,0,0,38,0,0,105,16,20,1,0,48,0,12.81818182,79.90909091
4.745181667,4.745181667,12.60553667,12.60553667,0.247127387,0.247127387,1.389771153,1.389771153,0,98,0,60,0,12,6,40,4,7,0,0,17,0,0,36,3,10,1,0,25,0,5.090909091,23.90909091,0,249,4,138,0,16,13,77,11,18,1,0,46,0,0,87,19,24,1,0,47,0,12.90909091,55.36363636
4.413146667,4.413146667,12.64181833,12.64181833,0.301817737,0.301817737,1.361074236,1.361074236,0,91,0,31,0,13,7,38,2,12,1,0,19,0,0,43,2,7,0,0,18,0,4.454545455,21.36363636,0,227,2,88,0,27,17,97,8,21,2,0,44,0,0,105,11,22,1,0,43,0,11.63636364,53.36363636
4.290756667,4.290756667,12.57898333,12.57898333,0.317789593,0.317789593,1.344807718,1.344807718,0,95,1,74,0,7,6,55,0,7,0,0,7,0,0,29,2,3,0,0,19,0,3.181818182,24.54545455,0,224,2,151,0,15,18,118,8,19,0,0,56,0,0,78,17,17,0,0,61,0,14.72727273,56.54545455
3.941738333,3.941738333,12.58591667,12.58591667,0.373627136,0.373627136,1.312313714,1.312313714,0,96,0,44,0,7,5,35,5,6,0,0,11,0,0,53,5,10,0,0,24,0,4.545454545,22.81818182,0,225,3,94,0,11,16,100,15,14,1,0,44,0,0,111,16,21,1,0,87,0,16.63636364,52.36363636
4.282553333,4.282553333,12.758505,12.758505,0.328674742,0.328674742,1.357432389,1.357432389,0,125,0,48,0,6,5,42,6,15,0,0,21,0,0,46,4,10,0,0,22,0,5.272727273,26.54545455,0,256,4,111,0,14,17,97,14,23,1,0,52,0,0,99,10,25,0,0,85,0,16.63636364,56.81818182
4.201813333,4.201813333,12.64413833,12.64413833,0.335373717,0.335373717,1.341258662,1.341258662,0,131,0,40,0,9,7,34,4,5,0,0,9,0,0,41,5,8,1,0,16,0,3.818181818,24.36363636,0,274,1,83,0,19,19,90,13,15,1,0,50,0,0,80,20,23,1,0,52,0,14.27272727,53.09090909
4.306923333,4.306923333,12.62221667,12.62221667,0.317564664,0.317564664,1.349564022,1.349564022,0,115,0,35,0,6,5,40,5,9,1,0,13,0,0,40,6,14,1,0,22,0,4.818181818,23.54545455,0,236,0,81,0,11,15,87,13,22,1,0,35,0,0,90,16,25,3,0,89,0,15.63636364,50.18181818
4.211698333,4.211698333,12.54560333,12.54560333,0.328577794,0.328577794,1.334838382,1.334838382,0,103,0,37,0,9,2,34,4,6,0,0,10,0,0,32,6,13,0,0,16,0,3.454545455,21.27272727,0,293,2,80,0,16,17,94,18,20,1,0,42,0,0,84,14,26,1,0,42,0,12.45454545,55.72727273
4.1982,4.1982,12.853565,12.853565,0.346764886,0.346764886,1.356549762,1.356549762,0,141,0,53,0,8,4,42,3,9,0,0,13,0,0,56,6,8,0,0,9,0,3.181818182,28.81818182,0,289,2,107,0,15,16,111,12,22,2,0,34,0,0,108,17,22,1,0,40,0,11.27272727,61.27272727
4.687825,4.687825,12.32653,12.32653,0.239392595,0.239392595,1.363519398,1.363519398,0,114,0,46,0,6,7,55,6,7,0,0,8,0,0,42,3,10,0,0,12,0,3.272727273,25.45454545,0,274,2,120,0,15,29,155,13,15,0,0,48,0,0,90,11,19,1,0,44,0,13.45454545,62.54545455
4.221063333,4.221063333,12.66994667,12.66994667,0.333688855,0.333688855,1.345005893,1.345005893,0,100,0,37,0,7,7,61,2,11,0,0,12,0,0,56,3,7,0,0,20,0,4,25.36363636,0,228,3,93,0,16,21,135,15,20,1,0,37,0,0,108,14,20,0,0,54,0,13.18181818,56.36363636
4.208501667,4.208501667,12.85491667,12.85491667,0.345230813,0.345230813,1.357625031,1.357625031,0,81,0,32,0,6,2,38,3,6,0,0,13,0,0,39,2,9,2,0,17,0,3.545454545,19.18181818,0,229,0,78,0,15,22,95,9,16,1,0,47,0,0,81,11,19,2,0,79,0,15.54545455,48.45454545
4.097458333,4.097458333,12.4707,12.4707,0.342866345,0.342866345,1.318441871,1.318441871,0,115,0,50,0,7,10,44,6,12,0,0,21,0,0,30,3,5,1,0,14,0,5,23.90909091,0,255,2,110,0,21,19,105,11,26,1,0,61,0,0,95,8,15,2,0,36,0,12.72727273,57
4.440091667,4.440091667,12.61583167,12.61583167,0.296107972,0.296107972,1.361683001,1.361683001,0,128,0,37,0,8,5,46,6,13,0,0,7,0,0,47,2,9,0,0,10,0,2.727272727,26.18181818,0,337,3,103,0,17,23,109,14,29,2,0,35,0,0,95,12,24,3,0,39,0,11.90909091,64.90909091
4.19552,4.19552,12.79689333,12.79689333,0.344290854,0.344290854,1.352065963,1.352065963,0,86,0,40,0,6,10,47,1,12,1,0,15,0,0,32,6,11,1,0,14,0,4.363636364,21.27272727,0,212,1,79,0,14,35,126,15,26,3,0,45,0,0,86,13,18,3,0,54,0,15.36363636,51
4.15996,4.15996,12.94471167,12.94471167,0.357272667,0.357272667,1.359736604,1.359736604,0,88,0,50,0,7,7,38,6,16,1,0,16,0,0,33,7,12,2,0,19,0,5.272727273,22.18181818,0,200,3,109,0,12,16,101,14,24,1,0,60,0,0,96,19,24,4,0,88,0,18.63636364,51.45454545
4.632255,4.632255,12.717535,12.717535,0.271516847,0.271516847,1.387450325,1.387450325,0,91,0,36,0,4,7,35,9,13,0,0,9,0,0,28,6,9,0,0,19,0,4.545454545,19.63636364,0,265,3,97,0,11,18,83,17,23,0,0,35,0,0,76,15,21,1,0,74,0,14.81818182,52.36363636
4.24841,4.24841,12.71591833,12.71591833,0.331796589,0.331796589,1.351024051,1.351024051,0,103,2,43,0,13,7,52,8,6,0,0,14,0,0,45,4,12,0,0,20,0,5,24.90909091,0,220,2,83,0,23,19,104,17,16,1,0,52,0,0,100,14,23,0,0,261,0,33.27272727,51.72727273
4.192268333,4.192268333,12.89546667,12.89546667,0.349807426,0.349807426,1.359116513,1.359116513,0,130,0,52,0,5,1,35,3,11,0,0,10,0,0,41,3,9,0,0,11,0,2.545454545,25.72727273,0,243,3,132,0,13,10,77,12,21,1,0,48,0,0,91,12,21,1,0,52,0,12.63636364,54.36363636
