Time,CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4:ATLANTA-HARTSFIELD.JACKSON.INTL.AP_GA_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
06:15:00,1.130384E+03,3.215261E+03,5.542668E-02,2.468893E-01,4.246707E+03,1.893460E+03,2.191897E-01,1.334661E-01,2.521792E+03,1.386895E+03,1.236493E-01,1.064968E-01,4.095372E+03,2.120606E+03,2.008060E-01,1.628366E-01,2.570495E+03,1.337912E+03,1.260373E-01,1.027354E-01
06:16:00,1.130389E+03,3.215167E+03,5.542691E-02,2.468820E-01,4.246709E+03,1.894544E+03,2.191897E-01,1.335426E-01,2.521793E+03,1.393689E+03,1.236493E-01,1.070186E-01,4.095373E+03,2.124150E+03,2.008061E-01,1.631088E-01,2.570496E+03,1.338426E+03,1.260373E-01,1.027748E-01
06:17:00,1.130394E+03,3.215090E+03,5.542715E-02,2.468761E-01,4.246710E+03,1.895820E+03,2.191898E-01,1.336326E-01,2.521794E+03,1.403213E+03,1.236494E-01,1.077499E-01,4.095375E+03,2.129186E+03,2.008061E-01,1.634954E-01,2.570497E+03,1.339040E+03,1.260374E-01,1.028220E-01
06:18:00,1.130399E+03,3.215030E+03,5.542738E-02,2.468715E-01,4.246711E+03,1.897127E+03,2.191899E-01,1.337247E-01,2.521795E+03,1.412753E+03,1.236494E-01,1.084825E-01,4.095376E+03,2.134228E+03,2.008062E-01,1.638826E-01,2.570497E+03,1.339675E+03,1.260374E-01,1.028707E-01
06:19:00,1.130404E+03,3.214988E+03,5.542761E-02,2.468683E-01,4.246713E+03,1.898458E+03,2.191900E-01,1.338185E-01,2.521795E+03,1.422468E+03,1.236494E-01,1.092285E-01,4.095378E+03,2.139322E+03,2.008063E-01,1.642738E-01,2.570498E+03,1.340323E+03,1.260375E-01,1.029205E-01
06:20:00,1.130408E+03,3.214964E+03,5.542785E-02,2.468665E-01,4.246714E+03,1.899814E+03,2.191900E-01,1.339140E-01,2.521796E+03,1.432373E+03,1.236495E-01,1.099891E-01,4.095380E+03,2.144481E+03,2.008064E-01,1.646700E-01,2.570499E+03,1.340983E+03,1.260375E-01,1.029712E-01
06:21:00,1.130413E+03,3.214959E+03,5.542808E-02,2.468660E-01,4.246715E+03,1.901193E+03,2.191901E-01,1.340112E-01,2.521797E+03,1.442462E+03,1.236495E-01,1.107639E-01,4.095381E+03,2.149698E+03,2.008065E-01,1.650706E-01,2.570500E+03,1.341655E+03,1.260375E-01,1.030228E-01
06:22:00,1.130418E+03,3.214972E+03,5.542832E-02,2.468671E-01,4.246717E+03,1.902596E+03,2.191902E-01,1.341101E-01,2.521798E+03,1.452730E+03,1.236496E-01,1.115523E-01,4.095383E+03,2.154968E+03,2.008065E-01,1.654752E-01,2.570500E+03,1.342337E+03,1.260376E-01,1.030752E-01
06:23:00,1.130423E+03,3.215004E+03,5.542855E-02,2.468696E-01,4.246718E+03,1.903848E+03,2.191902E-01,1.341984E-01,2.521798E+03,1.460372E+03,1.236496E-01,1.121392E-01,4.095384E+03,2.158726E+03,2.008066E-01,1.657638E-01,2.570501E+03,1.342937E+03,1.260376E-01,1.031212E-01
06:24:00,1.130427E+03,3.215057E+03,5.542878E-02,2.468736E-01,4.246719E+03,1.905111E+03,2.191903E-01,1.342874E-01,2.521799E+03,1.468077E+03,1.236496E-01,1.127309E-01,4.095386E+03,2.162439E+03,2.008067E-01,1.660489E-01,2.570502E+03,1.343531E+03,1.260376E-01,1.031668E-01
06:25:00,1.130432E+03,3.215129E+03,5.542902E-02,2.468791E-01,4.246721E+03,1.906389E+03,2.191904E-01,1.343775E-01,2.521800E+03,1.475869E+03,1.236497E-01,1.133292E-01,4.095387E+03,2.166152E+03,2.008068E-01,1.663340E-01,2.570503E+03,1.344121E+03,1.260377E-01,1.032122E-01
06:26:00,1.130437E+03,3.215221E+03,5.542925E-02,2.468862E-01,4.246722E+03,1.907682E+03,2.191904E-01,1.344687E-01,2.521801E+03,1.483740E+03,1.236497E-01,1.139336E-01,4.095389E+03,2.169856E+03,2.008068E-01,1.666184E-01,2.570504E+03,1.344700E+03,1.260377E-01,1.032566E-01
06:27:00,1.130442E+03,3.215333E+03,5.542948E-02,2.468948E-01,4.246723E+03,1.908991E+03,2.191905E-01,1.345609E-01,2.521802E+03,1.491683E+03,1.236498E-01,1.145436E-01,4.095390E+03,2.173548E+03,2.008069E-01,1.669020E-01,2.570504E+03,1.345267E+03,1.260378E-01,1.033002E-01
06:28:00,1.130447E+03,3.215464E+03,5.542972E-02,2.469049E-01,4.246725E+03,1.910314E+03,2.191906E-01,1.346542E-01,2.521802E+03,1.499697E+03,1.236498E-01,1.151589E-01,4.095392E+03,2.177227E+03,2.008070E-01,1.671845E-01,2.570505E+03,1.345837E+03,1.260378E-01,1.033439E-01
06:29:00,1.130451E+03,3.215614E+03,5.542995E-02,2.469164E-01,4.246726E+03,1.911651E+03,2.191906E-01,1.347484E-01,2.521803E+03,1.507777E+03,1.236498E-01,1.157794E-01,4.095394E+03,2.180891E+03,2.008071E-01,1.674658E-01,2.570506E+03,1.346414E+03,1.260378E-01,1.033883E-01
06:30:00,1.130456E+03,3.215782E+03,5.543018E-02,2.469293E-01,4.246727E+03,1.913002E+03,2.191907E-01,1.348437E-01,2.521804E+03,1.515923E+03,1.236499E-01,1.164049E-01,4.095395E+03,2.184540E+03,2.008071E-01,1.677460E-01,2.570507E+03,1.347008E+03,1.260379E-01,1.034339E-01
06:31:00,1.130461E+03,3.215969E+03,5.543042E-02,2.469436E-01,4.246729E+03,1.914368E+03,2.191908E-01,1.349399E-01,2.521805E+03,1.524132E+03,1.236499E-01,1.170353E-01,4.095397E+03,2.188173E+03,2.008072E-01,1.680250E-01,2.570507E+03,1.347625E+03,1.260379E-01,1.034812E-01
06:32:00,1.130465E+03,3.216173E+03,5.543065E-02,2.469593E-01,4.246730E+03,1.915747E+03,2.191908E-01,1.350371E-01,2.521806E+03,1.532400E+03,1.236499E-01,1.176702E-01,4.095398E+03,2.191787E+03,2.008073E-01,1.683025E-01,2.570508E+03,1.348278E+03,1.260379E-01,1.035313E-01
06:33:00,1.130470E+03,3.216395E+03,5.543088E-02,2.469763E-01,4.246731E+03,1.917139E+03,2.191909E-01,1.351353E-01,2.521806E+03,1.540725E+03,1.236500E-01,1.183095E-01,4.095400E+03,2.195382E+03,2.008074E-01,1.685786E-01,2.570509E+03,1.348966E+03,1.260380E-01,1.035842E-01
06:34:00,1.130475E+03,3.216634E+03,5.543111E-02,2.469947E-01,4.246733E+03,1.918545E+03,2.191910E-01,1.352344E-01,2.521807E+03,1.549105E+03,1.236500E-01,1.189530E-01,4.095401E+03,2.198960E+03,2.008074E-01,1.688533E-01,2.570510E+03,1.349683E+03,1.260380E-01,1.036392E-01
06:35:00,1.130480E+03,3.216890E+03,5.543134E-02,2.470144E-01,4.246734E+03,1.919964E+03,2.191910E-01,1.353344E-01,2.521808E+03,1.557538E+03,1.236501E-01,1.196005E-01,4.095403E+03,2.202522E+03,2.008075E-01,1.691268E-01,2.570511E+03,1.350424E+03,1.260381E-01,1.036962E-01
06:36:00,1.130484E+03,3.217164E+03,5.543158E-02,2.470354E-01,4.246735E+03,1.921395E+03,2.191911E-01,1.354352E-01,2.521809E+03,1.566020E+03,1.236501E-01,1.202518E-01,4.095404E+03,2.206067E+03,2.008076E-01,1.693990E-01,2.570511E+03,1.351189E+03,1.260381E-01,1.037549E-01
06:37:00,1.130489E+03,3.217454E+03,5.543181E-02,2.470577E-01,4.246737E+03,1.922838E+03,2.191912E-01,1.355370E-01,2.521809E+03,1.574545E+03,1.236501E-01,1.209064E-01,4.095406E+03,2.209594E+03,2.008077E-01,1.696699E-01,2.570512E+03,1.351975E+03,1.260381E-01,1.038152E-01
06:38:00,1.130494E+03,3.217762E+03,5.543204E-02,2.470813E-01,4.246738E+03,1.924292E+03,2.191913E-01,1.356395E-01,2.521810E+03,1.583109E+03,1.236502E-01,1.215641E-01,4.095407E+03,2.213104E+03,2.008077E-01,1.699394E-01,2.570513E+03,1.352781E+03,1.260382E-01,1.038771E-01
06:39:00,1.130499E+03,3.218087E+03,5.543227E-02,2.471063E-01,4.246739E+03,1.925759E+03,2.191913E-01,1.357429E-01,2.521811E+03,1.591709E+03,1.236502E-01,1.222245E-01,4.095409E+03,2.216596E+03,2.008078E-01,1.702076E-01,2.570514E+03,1.353606E+03,1.260382E-01,1.039405E-01
06:40:00,1.130503E+03,3.218429E+03,5.543250E-02,2.471326E-01,4.246740E+03,1.927236E+03,2.191914E-01,1.358470E-01,2.521812E+03,1.600339E+03,1.236503E-01,1.228872E-01,4.095411E+03,2.220067E+03,2.008079E-01,1.704742E-01,2.570514E+03,1.354449E+03,1.260383E-01,1.040052E-01
06:41:00,1.130508E+03,3.218789E+03,5.543273E-02,2.471602E-01,4.246742E+03,1.928724E+03,2.191915E-01,1.359518E-01,2.521813E+03,1.608993E+03,1.236503E-01,1.235517E-01,4.095412E+03,2.223516E+03,2.008080E-01,1.707389E-01,2.570515E+03,1.355310E+03,1.260383E-01,1.040713E-01
06:42:00,1.130513E+03,3.219166E+03,5.543296E-02,2.471891E-01,4.246743E+03,1.930221E+03,2.191915E-01,1.360574E-01,2.521813E+03,1.617670E+03,1.236503E-01,1.242180E-01,4.095414E+03,2.226941E+03,2.008080E-01,1.710019E-01,2.570516E+03,1.356187E+03,1.260383E-01,1.041387E-01
06:43:00,1.130517E+03,3.219560E+03,5.543319E-02,2.472194E-01,4.246744E+03,1.931727E+03,2.191916E-01,1.361636E-01,2.521814E+03,1.626369E+03,1.236504E-01,1.248860E-01,4.095415E+03,2.230343E+03,2.008081E-01,1.712632E-01,2.570517E+03,1.357081E+03,1.260384E-01,1.042074E-01
06:44:00,1.130522E+03,3.219971E+03,5.543342E-02,2.472509E-01,4.246746E+03,1.933242E+03,2.191917E-01,1.362703E-01,2.521815E+03,1.635086E+03,1.236504E-01,1.255553E-01,4.095417E+03,2.233720E+03,2.008082E-01,1.715225E-01,2.570518E+03,1.357991E+03,1.260384E-01,1.042772E-01
06:45:00,1.130527E+03,3.220399E+03,5.543365E-02,2.472838E-01,4.246747E+03,1.934764E+03,2.191917E-01,1.363776E-01,2.521816E+03,1.643819E+03,1.236504E-01,1.262259E-01,4.095418E+03,2.237073E+03,2.008083E-01,1.717800E-01,2.570518E+03,1.358916E+03,1.260384E-01,1.043483E-01
06:46:00,1.130531E+03,3.220844E+03,5.543388E-02,2.473180E-01,4.246748E+03,1.936292E+03,2.191918E-01,1.364853E-01,2.521816E+03,1.652569E+03,1.236505E-01,1.268979E-01,4.095420E+03,2.240402E+03,2.008083E-01,1.720356E-01,2.570519E+03,1.359856E+03,1.260385E-01,1.044204E-01
06:47:00,1.130536E+03,3.221305E+03,5.543411E-02,2.473534E-01,4.246750E+03,1.937826E+03,2.191919E-01,1.365935E-01,2.521817E+03,1.661336E+03,1.236505E-01,1.275711E-01,4.095421E+03,2.243707E+03,2.008084E-01,1.722894E-01,2.570520E+03,1.360811E+03,1.260385E-01,1.044938E-01
06:48:00,1.130541E+03,3.221782E+03,5.543434E-02,2.473900E-01,4.246751E+03,1.939363E+03,2.191919E-01,1.367018E-01,2.521818E+03,1.670116E+03,1.236506E-01,1.282453E-01,4.095423E+03,2.246987E+03,2.008085E-01,1.725413E-01,2.570521E+03,1.361780E+03,1.260386E-01,1.045682E-01
06:49:00,1.130546E+03,3.222276E+03,5.543457E-02,2.474279E-01,4.246752E+03,1.940902E+03,2.191920E-01,1.368103E-01,2.521819E+03,1.678907E+03,1.236506E-01,1.289204E-01,4.095424E+03,2.250241E+03,2.008086E-01,1.727912E-01,2.570521E+03,1.362764E+03,1.260386E-01,1.046437E-01
06:50:00,1.130550E+03,3.222785E+03,5.543480E-02,2.474670E-01,4.246754E+03,1.942440E+03,2.191921E-01,1.369187E-01,2.521819E+03,1.687710E+03,1.236506E-01,1.295963E-01,4.095426E+03,2.253470E+03,2.008086E-01,1.730390E-01,2.570522E+03,1.363761E+03,1.260386E-01,1.047203E-01
06:51:00,1.130555E+03,3.223309E+03,5.543503E-02,2.475073E-01,4.246755E+03,1.943972E+03,2.191921E-01,1.370267E-01,2.521820E+03,1.696522E+03,1.236507E-01,1.302730E-01,4.095427E+03,2.256671E+03,2.008087E-01,1.732849E-01,2.570523E+03,1.364772E+03,1.260387E-01,1.047979E-01
06:52:00,1.130560E+03,3.223850E+03,5.543526E-02,2.475488E-01,4.246756E+03,1.945492E+03,2.191922E-01,1.371339E-01,2.521821E+03,1.705342E+03,1.236507E-01,1.309502E-01,4.095429E+03,2.259846E+03,2.008088E-01,1.735287E-01,2.570524E+03,1.365796E+03,1.260387E-01,1.048766E-01
06:53:00,1.130564E+03,3.224405E+03,5.543549E-02,2.475914E-01,4.246757E+03,1.946989E+03,2.191923E-01,1.372393E-01,2.521822E+03,1.714166E+03,1.236507E-01,1.316278E-01,4.095430E+03,2.262994E+03,2.008089E-01,1.737704E-01,2.570524E+03,1.366834E+03,1.260387E-01,1.049562E-01
06:54:00,1.130569E+03,3.224975E+03,5.543572E-02,2.476352E-01,4.246759E+03,1.948486E+03,2.191923E-01,1.373449E-01,2.521823E+03,1.722996E+03,1.236508E-01,1.323058E-01,4.095432E+03,2.266115E+03,2.008089E-01,1.740101E-01,2.570525E+03,1.367884E+03,1.260388E-01,1.050369E-01
06:55:00,1.130574E+03,3.225561E+03,5.543595E-02,2.476802E-01,4.246760E+03,1.950268E+03,2.191924E-01,1.374705E-01,2.521823E+03,1.735840E+03,1.236508E-01,1.332922E-01,4.095433E+03,2.271141E+03,2.008090E-01,1.743960E-01,2.570526E+03,1.369192E+03,1.260388E-01,1.051373E-01
06:56:00,1.130578E+03,3.226161E+03,5.543618E-02,2.477262E-01,4.246761E+03,1.952110E+03,2.191925E-01,1.376003E-01,2.521824E+03,1.748786E+03,1.236509E-01,1.342863E-01,4.095435E+03,2.276214E+03,2.008091E-01,1.747855E-01,2.570527E+03,1.370531E+03,1.260389E-01,1.052402E-01
06:57:00,1.130583E+03,3.226775E+03,5.543640E-02,2.477734E-01,4.246763E+03,1.954003E+03,2.191925E-01,1.377337E-01,2.521825E+03,1.761847E+03,1.236509E-01,1.352892E-01,4.095436E+03,2.281292E+03,2.008092E-01,1.751755E-01,2.570527E+03,1.371893E+03,1.260389E-01,1.053448E-01
06:58:00,1.130588E+03,3.227405E+03,5.543663E-02,2.478218E-01,4.246764E+03,1.955959E+03,2.191926E-01,1.378716E-01,2.521826E+03,1.775007E+03,1.236509E-01,1.362998E-01,4.095438E+03,2.286387E+03,2.008092E-01,1.755667E-01,2.570528E+03,1.373278E+03,1.260389E-01,1.054511E-01
06:59:00,1.130592E+03,3.228051E+03,5.543686E-02,2.478714E-01,4.246765E+03,1.957993E+03,2.191927E-01,1.380150E-01,2.521826E+03,1.788263E+03,1.236510E-01,1.373177E-01,4.095439E+03,2.291494E+03,2.008093E-01,1.759589E-01,2.570529E+03,1.374684E+03,1.260390E-01,1.055591E-01
07:00:00,1.130597E+03,3.228712E+03,5.543709E-02,2.479221E-01,4.246767E+03,1.960087E+03,2.191927E-01,1.381626E-01,2.521827E+03,1.801606E+03,1.236510E-01,1.383423E-01,4.095441E+03,2.296611E+03,2.008094E-01,1.763518E-01,2.570530E+03,1.376112E+03,1.260390E-01,1.056687E-01
07:01:00,1.130601E+03,3.229390E+03,5.543731E-02,2.479742E-01,4.138508E+03,1.964514E+03,2.136051E-01,1.384747E-01,2.452298E+03,1.810714E+03,1.202418E-01,1.390417E-01,3.991148E+03,2.299350E+03,1.956957E-01,1.765621E-01,2.501001E+03,1.376990E+03,1.226298E-01,1.057362E-01
07:02:00,1.130606E+03,3.230085E+03,5.543754E-02,2.480276E-01,4.030022E+03,1.968954E+03,2.080057E-01,1.387876E-01,2.382618E+03,1.819838E+03,1.168253E-01,1.397423E-01,3.886642E+03,2.302070E+03,1.905716E-01,1.767710E-01,2.431323E+03,1.377891E+03,1.192135E-01,1.058053E-01
07:03:00,1.130611E+03,3.230798E+03,5.543777E-02,2.480823E-01,3.921634E+03,1.973446E+03,2.024114E-01,1.391042E-01,2.313004E+03,1.828880E+03,1.134121E-01,1.404366E-01,3.782228E+03,2.304752E+03,1.854520E-01,1.769770E-01,2.361710E+03,1.378818E+03,1.158002E-01,1.058765E-01
07:04:00,1.130615E+03,3.231527E+03,5.543800E-02,2.481383E-01,3.813207E+03,1.977991E+03,1.968150E-01,1.394246E-01,2.243365E+03,1.837938E+03,1.099976E-01,1.411322E-01,3.677779E+03,2.307366E+03,1.803307E-01,1.771776E-01,2.292072E+03,1.379783E+03,1.123858E-01,1.059506E-01
07:05:00,1.130620E+03,3.232274E+03,5.543822E-02,2.481957E-01,3.704764E+03,1.982592E+03,1.912179E-01,1.397489E-01,2.173717E+03,1.847014E+03,1.065827E-01,1.418291E-01,3.573315E+03,2.309880E+03,1.752087E-01,1.773707E-01,2.222425E+03,1.380786E+03,1.089709E-01,1.060276E-01
07:06:00,1.130625E+03,3.233038E+03,5.543845E-02,2.482543E-01,3.596307E+03,1.987250E+03,1.856200E-01,1.400773E-01,2.104061E+03,1.856113E+03,1.031673E-01,1.425278E-01,3.468839E+03,2.312290E+03,1.700861E-01,1.775557E-01,2.152769E+03,1.381828E+03,1.055556E-01,1.061076E-01
07:07:00,1.130629E+03,3.233817E+03,5.543868E-02,2.483141E-01,3.596096E+03,1.989414E+03,1.856091E-01,1.402298E-01,2.103926E+03,1.865546E+03,1.031608E-01,1.432520E-01,3.468644E+03,2.315047E+03,1.700767E-01,1.777674E-01,2.152634E+03,1.383237E+03,1.055491E-01,1.062158E-01
07:08:00,1.130634E+03,3.234611E+03,5.543890E-02,2.483752E-01,3.596099E+03,1.991635E+03,1.856093E-01,1.403863E-01,2.103934E+03,1.874968E+03,1.031613E-01,1.439755E-01,3.468651E+03,2.317649E+03,1.700771E-01,1.779671E-01,2.152640E+03,1.384666E+03,1.055494E-01,1.063255E-01
07:09:00,1.130638E+03,3.235421E+03,5.543913E-02,2.484373E-01,3.595990E+03,1.993890E+03,1.856037E-01,1.405453E-01,2.103869E+03,1.884457E+03,1.031581E-01,1.447041E-01,3.468553E+03,2.320150E+03,1.700723E-01,1.781592E-01,2.152574E+03,1.386120E+03,1.055462E-01,1.064371E-01
07:10:00,1.130643E+03,3.236244E+03,5.543935E-02,2.485005E-01,3.595909E+03,1.996179E+03,1.855995E-01,1.407066E-01,2.103821E+03,1.893931E+03,1.031558E-01,1.454315E-01,3.468480E+03,2.322572E+03,1.700688E-01,1.783451E-01,2.152524E+03,1.387589E+03,1.055438E-01,1.065499E-01
07:11:00,1.130648E+03,3.237082E+03,5.543958E-02,2.485649E-01,3.595830E+03,1.998498E+03,1.855954E-01,1.408701E-01,2.103774E+03,1.903389E+03,1.031535E-01,1.461577E-01,3.468410E+03,2.324947E+03,1.700654E-01,1.785274E-01,2.152477E+03,1.389072E+03,1.055415E-01,1.066638E-01
07:12:00,1.130652E+03,3.237933E+03,5.543980E-02,2.486302E-01,3.595754E+03,2.000845E+03,1.855915E-01,1.410356E-01,2.103730E+03,1.912830E+03,1.031514E-01,1.468826E-01,3.468342E+03,2.327283E+03,1.700621E-01,1.787068E-01,2.152431E+03,1.390570E+03,1.055393E-01,1.067787E-01
07:13:00,1.130657E+03,3.238798E+03,5.544003E-02,2.486966E-01,3.595680E+03,2.003221E+03,1.855877E-01,1.412030E-01,2.103686E+03,1.922252E+03,1.031493E-01,1.476061E-01,3.468276E+03,2.329584E+03,1.700589E-01,1.788834E-01,2.152386E+03,1.392082E+03,1.055371E-01,1.068948E-01
07:14:00,1.130661E+03,3.239675E+03,5.544025E-02,2.487640E-01,3.595609E+03,2.005624E+03,1.855840E-01,1.413724E-01,2.103644E+03,1.931659E+03,1.031472E-01,1.483283E-01,3.468211E+03,2.331850E+03,1.700558E-01,1.790573E-01,2.152342E+03,1.393607E+03,1.055350E-01,1.070119E-01
07:15:00,1.130666E+03,3.240565E+03,5.544047E-02,2.488323E-01,3.595539E+03,2.008055E+03,1.855804E-01,1.415437E-01,2.103602E+03,1.941049E+03,1.031452E-01,1.490494E-01,3.468149E+03,2.334082E+03,1.700528E-01,1.792287E-01,2.152300E+03,1.395147E+03,1.055330E-01,1.071301E-01
07:16:00,1.130670E+03,3.241468E+03,5.544069E-02,2.489016E-01,3.595472E+03,2.010512E+03,1.855770E-01,1.417169E-01,2.103562E+03,1.950422E+03,1.031433E-01,1.497691E-01,3.468087E+03,2.336282E+03,1.700498E-01,1.793976E-01,2.152258E+03,1.396699E+03,1.055310E-01,1.072493E-01
07:17:00,1.130675E+03,3.242383E+03,5.544091E-02,2.489719E-01,3.595407E+03,2.012995E+03,1.855736E-01,1.418920E-01,2.103523E+03,1.959776E+03,1.031414E-01,1.504872E-01,3.468028E+03,2.338454E+03,1.700469E-01,1.795644E-01,2.152218E+03,1.398266E+03,1.055290E-01,1.073695E-01
07:18:00,1.130679E+03,3.243310E+03,5.544114E-02,2.490431E-01,3.595343E+03,2.015504E+03,1.855703E-01,1.420688E-01,2.103485E+03,1.969112E+03,1.031395E-01,1.512041E-01,3.467970E+03,2.340598E+03,1.700441E-01,1.797289E-01,2.152179E+03,1.399845E+03,1.055272E-01,1.074908E-01
07:19:00,1.130684E+03,3.244248E+03,5.544136E-02,2.491152E-01,3.595281E+03,2.018039E+03,1.855671E-01,1.422475E-01,2.103448E+03,1.978431E+03,1.031377E-01,1.519196E-01,3.467914E+03,2.342715E+03,1.700414E-01,1.798914E-01,2.152141E+03,1.401438E+03,1.055253E-01,1.076131E-01
07:20:00,1.130688E+03,3.245199E+03,5.544158E-02,2.491881E-01,3.595222E+03,2.020599E+03,1.855641E-01,1.424279E-01,2.103412E+03,1.987729E+03,1.031360E-01,1.526336E-01,3.467859E+03,2.344808E+03,1.700387E-01,1.800521E-01,2.152105E+03,1.403044E+03,1.055235E-01,1.077364E-01
07:21:00,1.130693E+03,3.246161E+03,5.544180E-02,2.492620E-01,3.595163E+03,2.023183E+03,1.855611E-01,1.426101E-01,2.103377E+03,1.997007E+03,1.031343E-01,1.533460E-01,3.467805E+03,2.346879E+03,1.700362E-01,1.802111E-01,2.152069E+03,1.404663E+03,1.055218E-01,1.078607E-01
07:22:00,1.130697E+03,3.247134E+03,5.544202E-02,2.493367E-01,3.595107E+03,2.025791E+03,1.855582E-01,1.427939E-01,2.103343E+03,2.006265E+03,1.031327E-01,1.540568E-01,3.467753E+03,2.348903E+03,1.700336E-01,1.803665E-01,2.152034E+03,1.406294E+03,1.055201E-01,1.079859E-01
07:23:00,1.130702E+03,3.248118E+03,5.544223E-02,2.494123E-01,3.595052E+03,2.028424E+03,1.855554E-01,1.429795E-01,2.103310E+03,2.015504E+03,1.031311E-01,1.547662E-01,3.467702E+03,2.350878E+03,1.700312E-01,1.805181E-01,2.152000E+03,1.407939E+03,1.055185E-01,1.081122E-01
07:24:00,1.130706E+03,3.249114E+03,5.544245E-02,2.494888E-01,3.594999E+03,2.031080E+03,1.855526E-01,1.431667E-01,2.103277E+03,2.024720E+03,1.031295E-01,1.554738E-01,3.467653E+03,2.352807E+03,1.700288E-01,1.806663E-01,2.151967E+03,1.409596E+03,1.055169E-01,1.082394E-01
07:25:00,1.130711E+03,3.250120E+03,5.544267E-02,2.495660E-01,3.594948E+03,2.033760E+03,1.855500E-01,1.433556E-01,2.103246E+03,2.033912E+03,1.031280E-01,1.561797E-01,3.467605E+03,2.354692E+03,1.700265E-01,1.808109E-01,2.151935E+03,1.411265E+03,1.055153E-01,1.083676E-01
07:26:00,1.130715E+03,3.251137E+03,5.544289E-02,2.496441E-01,3.594898E+03,2.036463E+03,1.855474E-01,1.435462E-01,2.103215E+03,2.043083E+03,1.031265E-01,1.568838E-01,3.467558E+03,2.356531E+03,1.700242E-01,1.809521E-01,2.151904E+03,1.412947E+03,1.055138E-01,1.084967E-01
07:27:00,1.130720E+03,3.252165E+03,5.544311E-02,2.497230E-01,3.594849E+03,2.039189E+03,1.855449E-01,1.437383E-01,2.103186E+03,2.052231E+03,1.031251E-01,1.575862E-01,3.467512E+03,2.358327E+03,1.700220E-01,1.810900E-01,2.151873E+03,1.414642E+03,1.055124E-01,1.086268E-01
07:28:00,1.130724E+03,3.253203E+03,5.544332E-02,2.498028E-01,3.594802E+03,2.041938E+03,1.855425E-01,1.439321E-01,2.103157E+03,2.061353E+03,1.031237E-01,1.582867E-01,3.467468E+03,2.360107E+03,1.700199E-01,1.812267E-01,2.151844E+03,1.416349E+03,1.055109E-01,1.087579E-01
