Personal Fan Duration [mins],Personal Heater Duration [mins],Cooling Setpoint Up Duration [mins],Cooling Setpoint Down Duration [mins],Occupant #
19,0,0,0,5
15,0,0,0,5
0,0,0,30,5
33,0,0,9,5
0,0,33,0,5
0,0,0,0,5
41,0,0,0,5
0,0,0,0,5
33,0,0,0,5
14,0,0,0,5
63,0,0,21,5
0,0,0,0,5
66,0,20,0,5
29,0,0,0,5
0,0,0,0,5
0,0,0,0,5
56,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
10,0,0,0,5
19,0,7,0,5
32,0,0,0,5
21,0,0,0,5
0,0,0,0,5
31,0,0,0,5
0,0,0,0,5
0,0,0,0,5
53,0,5,0,5
33,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,39,0,0,5
11,0,0,59,5
44,0,0,0,5
68,0,0,0,5
0,0,0,0,5
0,26,0,57,5
0,0,0,0,5
1,0,0,0,5
0,0,0,39,5
18,0,0,31,5
0,0,0,0,5
0,0,0,0,5
78,0,0,0,5
0,0,7,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
8,0,31,0,5
0,0,0,0,5
0,0,0,42,5
0,0,22,53,5
0,0,0,0,5
0,26,0,4,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
0,0,0,0,5
15,0,0,0,5
106,0,0,0,5
0,0,0,0,5
37,0,0,20,5
65,0,0,0,5
24,0,0,0,5
56,0,0,0,5
0,0,0,0,5
0,0,0,0,5
24,0,0,0,5
10,0,0,0,5
30,0,0,0,5
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,56,6
0,0,0,0,6
0,0,53,0,6
0,0,0,57,6
0,0,0,0,6
0,0,0,0,6
0,0,0,56,6
0,0,0,0,6
0,0,53,0,6
0,0,0,57,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,59,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,30,6
0,0,0,9,6
0,0,33,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,21,6
0,0,0,0,6
0,0,20,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,7,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,55,0,6
0,0,0,0,6
0,0,5,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,59,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,57,6
0,0,0,0,6
0,0,0,0,6
0,0,0,39,6
0,0,0,31,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,7,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,31,0,6
0,0,0,0,6
0,0,0,42,6
0,0,22,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,20,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,0,0,0,6
0,180,0,0,7
0,240,16,0,7
0,240,0,0,7
0,240,16,0,7
0,240,0,0,7
0,180,0,56,7
0,213,14,0,7
0,180,53,0,7
0,240,0,57,7
0,240,16,0,7
0,240,0,0,7
0,180,0,56,7
0,213,14,0,7
0,180,53,0,7
0,240,0,57,7
0,180,28,0,7
0,176,0,0,7
0,240,0,0,7
0,176,44,0,7
0,180,0,0,7
0,180,0,0,7
0,180,55,0,7
0,240,52,0,7
0,180,0,0,7
0,180,0,59,7
0,220,40,0,7
0,180,50,0,7
0,182,0,0,7
0,180,0,0,7
0,240,0,30,7
0,180,0,9,7
0,180,33,0,7
0,240,14,0,7
0,180,48,0,7
0,180,0,0,7
0,180,0,0,7
0,180,39,0,7
0,180,0,21,7
0,180,20,0,7
0,180,20,0,7
0,180,0,0,7
0,180,0,0,7
0,180,24,0,7
0,180,56,0,7
0,240,0,0,7
0,180,35,0,7
0,180,15,0,7
0,278,15,0,7
0,240,7,0,7
0,180,0,0,7
0,149,0,0,7
0,180,15,0,7
0,180,36,0,7
0,180,57,0,7
0,180,0,0,7
0,170,5,0,7
0,180,0,0,7
0,240,59,0,7
0,180,0,0,7
0,180,0,0,7
0,240,0,0,7
0,180,0,59,7
0,240,59,0,7
0,180,11,0,7
0,180,4,0,7
0,180,0,57,7
0,240,36,0,7
0,180,0,0,7
0,180,65,39,7
0,180,35,31,7
0,180,33,0,7
0,240,2,0,7
0,172,0,0,7
0,240,7,0,7
0,180,0,0,7
0,180,0,0,7
0,180,48,0,7
0,180,11,0,7
0,240,31,0,7
0,180,34,0,7
0,180,0,42,7
0,240,22,0,7
0,180,0,0,7
0,180,0,0,7
0,180,45,0,7
