Personal Fan Duration [mins],Personal Heater Duration [mins],Cooling Setpoint Up Duration [mins],Cooling Setpoint Down Duration [mins],Occupant #
0,178,0,0,7
0,240,15,0,7
0,180,0,0,7
0,240,0,45,7
0,240,0,0,7
0,180,58,0,7
0,180,38,0,7
0,240,32,0,7
0,180,0,0,7
0,180,0,0,7
0,180,17,0,7
0,180,0,50,7
0,240,0,0,7
0,234,0,0,7
0,234,0,0,7
0,180,45,0,7
0,180,58,0,7
0,180,43,39,7
0,240,0,0,7
0,240,8,0,7
0,180,0,0,7
0,180,0,0,7
0,180,7,0,7
0,300,0,0,7
0,116,36,0,7
0,180,3,0,7
180,0,0,0,8
180,0,0,0,8
240,0,0,56,8
179,0,0,37,8
180,0,0,22,8
180,0,0,57,8
180,0,0,0,8
180,0,0,0,8
240,0,0,0,8
180,0,0,0,8
180,0,0,0,8
240,0,0,0,8
240,0,0,0,8
240,0,0,0,8
180,0,0,0,8
240,0,0,59,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
240,0,0,0,8
240,0,0,30,8
240,0,0,20,8
180,0,33,52,8
180,0,0,0,8
240,0,0,0,8
240,0,0,0,8
180,0,0,0,8
226,0,0,33,8
180,0,0,24,8
180,0,0,0,8
180,0,0,50,8
300,0,0,0,8
180,0,0,52,8
221,0,0,11,8
240,0,0,0,8
180,0,0,53,8
223,0,0,21,8
180,0,0,0,8
180,0,0,0,8
180,0,7,58,8
240,0,0,0,8
240,0,0,0,8
180,0,0,0,8
180,0,0,0,8
218,0,0,24,8
240,0,0,0,8
240,0,0,53,8
180,0,10,43,8
180,0,0,0,8
240,0,49,40,8
180,0,0,53,8
240,0,32,38,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,56,57,8
238,0,0,28,8
180,0,0,28,8
240,0,0,0,8
180,0,0,0,8
180,0,0,0,8
240,0,0,53,8
180,0,0,0,8
180,0,0,0,8
180,0,0,52,8
180,0,0,0,8
180,0,0,0,8
180,0,0,45,8
180,0,0,48,8
240,0,0,0,8
236,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
180,0,0,45,8
180,0,0,0,8
240,0,0,0,8
240,0,0,0,8
240,0,0,0,8
180,0,0,57,8
240,0,0,50,8
180,0,0,0,8
180,0,0,50,8
227,0,0,73,8
180,0,0,0,8
180,0,0,0,8
180,0,45,27,8
180,0,0,0,8
180,0,0,39,8
180,0,0,0,8
180,0,0,0,8
180,0,0,0,8
300,0,0,43,8
180,0,0,0,8
180,0,0,53,8
180,0,0,0,8
240,0,0,0,8
26,0,0,0,9
27,0,0,0,9
15,0,0,56,9
85,0,0,0,9
90,0,0,22,9
77,0,0,57,9
31,0,0,0,9
86,0,0,0,9
52,0,0,0,9
0,0,0,0,9
46,0,0,0,9
140,0,0,0,9
75,0,0,0,9
133,0,0,0,9
101,0,0,0,9
108,0,0,59,9
102,0,0,0,9
80,0,0,0,9
0,17,0,0,9
143,0,0,0,9
73,0,0,30,9
70,0,0,20,9
78,0,33,0,9
146,0,0,0,9
108,0,0,0,9
120,0,0,0,9
30,0,0,0,9
97,0,0,0,9
49,0,0,24,9
110,0,0,0,9
44,0,0,50,9
59,0,0,0,9
34,0,0,0,9
37,0,0,0,9
12,14,0,0,9
110,0,0,0,9
118,0,0,0,9
67,0,0,0,9
95,0,0,0,9
36,0,7,0,9
149,0,0,0,9
74,0,0,0,9
68,0,0,0,9
18,0,0,0,9
64,0,0,0,9
63,0,0,0,9
46,0,0,0,9
97,0,10,0,9
69,0,0,0,9
24,0,49,0,9
93,0,0,0,9
49,0,32,0,9
59,0,0,0,9
102,0,0,0,9
49,0,0,0,9
82,0,0,0,9
121,0,0,0,9
34,0,56,0,9
0,0,0,0,9
122,0,0,0,9
0,0,0,0,9
115,0,0,0,9
63,0,0,0,9
32,0,0,0,9
56,0,0,0,9
28,0,0,0,9
104,0,0,52,9
115,0,0,0,9
87,0,0,0,9
0,0,0,45,9
25,0,0,48,9
108,0,0,0,9
14,0,0,0,9
74,0,0,0,9
81,0,0,0,9
41,19,0,0,9
39,0,0,0,9
48,0,0,45,9
72,0,0,0,9
24,0,0,0,9
84,0,0,0,9
141,0,0,0,9
122,0,0,0,9
34,0,0,50,9
37,0,0,0,9
61,0,0,50,9
112,0,0,0,9
94,0,0,0,9
44,0,0,0,9
21,0,45,0,9
0,0,0,0,9
91,0,0,39,9
20,0,0,0,9
90,0,0,0,9
99,0,0,0,9
21,0,0,0,9
27,0,0,0,9
76,0,0,0,9
127,0,0,0,9
127,0,0,0,9
0,0,0,0,10
0,180,0,0,10
0,0,0,56,10
0,0,0,0,10
0,0,0,22,10
0,0,0,57,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,180,0,0,10
0,0,0,0,10
0,0,0,59,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,30,10
0,240,0,20,10
0,0,33,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,24,10
0,0,0,0,10
0,180,0,50,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,7,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,10,0,10
0,0,0,0,10
0,0,49,0,10
0,0,0,0,10
0,0,32,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,56,0,10
0,0,0,0,10
0,240,0,0,10
0,0,0,0,10
0,32,0,0,10
0,0,0,0,10
0,0,0,0,10
0,87,0,0,10
0,27,0,0,10
0,0,0,52,10
0,0,0,0,10
0,0,0,0,10
0,0,0,45,10
0,0,0,48,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,45,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,50,10
0,0,0,0,10
0,0,0,50,10
0,240,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,45,0,10
0,0,0,0,10
0,0,0,39,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,0,0,0,10
0,300,45,0,11
0,175,0,0,11
0,74,43,56,11
0,169,0,0,11
0,300,37,22,11
0,180,0,57,11
0,152,36,0,11
0,0,22,0,11
0,0,13,0,11
0,180,26,0,11
0,32,0,0,11
0,240,10,0,11
0,180,0,0,11
0,300,57,0,11
0,138,0,0,11
0,180,0,59,11
0,145,10,0,11
0,180,0,0,11
0,0,35,0,11
0,282,45,0,11
0,180,15,30,11
0,240,48,20,11
0,0,33,0,11
0,179,10,0,11
0,300,32,0,11
0,300,13,0,11
0,180,0,0,11
0,111,36,0,11
0,272,8,24,11
0,0,54,0,11
0,180,43,50,11
0,180,1,0,11
0,300,0,0,11
0,180,0,0,11
0,180,0,0,11
0,262,0,0,11
0,25,44,0,11
0,240,0,0,11
0,180,9,0,11
0,240,7,0,11
0,180,0,0,11
0,171,30,0,11
0,240,0,0,11
0,163,0,0,11
0,300,0,0,11
0,33,52,0,11
0,300,0,0,11
0,148,10,0,11
0,240,36,0,11
0,107,49,0,11
0,132,0,0,11
0,209,32,0,11
0,180,0,0,11
0,218,80,0,11
0,210,8,0,11
0,103,24,0,11
0,180,0,0,11
0,240,56,0,11
0,60,0,0,11
0,152,0,0,11
0,96,54,0,11
0,240,33,0,11
0,60,55,0,11
0,240,0,0,11
0,240,35,0,11
0,300,16,0,11
0,300,0,52,11
0,300,0,0,11
0,240,19,0,11
0,300,33,45,11
0,98,0,48,11
0,240,17,0,11
0,208,9,0,11
0,180,0,0,11
0,180,47,0,11
0,263,57,0,11
0,0,31,0,11
0,65,0,45,11
0,203,35,0,11
0,300,27,0,11
0,300,43,0,11
0,300,12,0,11
0,240,0,0,11
0,240,0,50,11
0,0,56,0,11
0,180,3,50,11
0,214,0,0,11
0,37,41,0,11
0,180,0,0,11
0,256,45,0,11
0,199,0,0,11
0,180,18,39,11
0,180,16,0,11
0,97,19,0,11
0,240,0,0,11
0,175,0,0,11
0,0,45,0,11
0,240,0,0,11
0,240,7,0,11
0,159,0,0,11
